nct_id,drug,trial_name,endpoint_rank,endpoint_position,endpoint_verbatim_sha1,arm_id,timepoint,analysis_population,study_period,denominator,value_type,reported_value,reported_unit,responders,response_rate_pct,rate_is_derived,dispersion_type,dispersion_value,ci_pct,ci_lower,ci_upper,ctgov_class_title
NCT01636687,Secukinumab,JUNCTURE,secondary,10,8397365d7a10b86f97fcbae67714a674fe760bed,OG000,,full_analysis_set,,61,number,11.8,Percentages of participants,,11.8,False,,,,,,Moderate
NCT01636687,Secukinumab,JUNCTURE,secondary,10,8397365d7a10b86f97fcbae67714a674fe760bed,OG001,,full_analysis_set,,60,number,6.9,Percentages of participants,,6.9,False,,,,,,Moderate
NCT01636687,Secukinumab,JUNCTURE,secondary,10,8397365d7a10b86f97fcbae67714a674fe760bed,OG002#2,,full_analysis_set,,28,number,20.0,Percentages of participants,,20.0,False,,,,,,Moderate
NCT01636687,Secukinumab,JUNCTURE,secondary,10,8397365d7a10b86f97fcbae67714a674fe760bed,OG003#2,,full_analysis_set,,28,number,3.6,Percentages of participants,,3.6,False,,,,,,Moderate
NCT01636687,Secukinumab,JUNCTURE,secondary,10,8397365d7a10b86f97fcbae67714a674fe760bed,OG000,,full_analysis_set,,61,number,3.9,Percentages of participants,,3.9,False,,,,,,Severe
NCT01636687,Secukinumab,JUNCTURE,secondary,10,8397365d7a10b86f97fcbae67714a674fe760bed,OG001,,full_analysis_set,,60,number,3.4,Percentages of participants,,3.4,False,,,,,,Severe
NCT01636687,Secukinumab,JUNCTURE,secondary,10,8397365d7a10b86f97fcbae67714a674fe760bed,OG002#2,,full_analysis_set,,28,number,0.0,Percentages of participants,,0.0,False,,,,,,Severe
NCT01636687,Secukinumab,JUNCTURE,secondary,10,8397365d7a10b86f97fcbae67714a674fe760bed,OG003#2,,full_analysis_set,,28,number,0.0,Percentages of participants,,0.0,False,,,,,,Severe
NCT01636687,Secukinumab,JUNCTURE,secondary,11,d469e993ee6c15b169efc7d94c63449f456608a8,OG000,,full_analysis_set,,61,mean,13.5,unit on a scale,,,False,standard_deviation,19.63,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,11,d469e993ee6c15b169efc7d94c63449f456608a8,OG001,,full_analysis_set,,60,mean,15.3,unit on a scale,,,False,standard_deviation,19.8,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,11,d469e993ee6c15b169efc7d94c63449f456608a8,OG002#full_analysis_set,,full_analysis_set,,61,mean,-0.5,unit on a scale,,,False,standard_deviation,14.89,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,12,1ec83dffc7b73e9451874cfd3fe2f1639f7440af,OG000,,full_analysis_set,,61,mean,16.8,unit on a scale,,,False,standard_deviation,20.34,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,12,1ec83dffc7b73e9451874cfd3fe2f1639f7440af,OG001,,full_analysis_set,,60,mean,17.4,unit on a scale,,,False,standard_deviation,20.38,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,12,1ec83dffc7b73e9451874cfd3fe2f1639f7440af,OG002#2,,full_analysis_set,,28,mean,12.9,unit on a scale,,,False,standard_deviation,28.45,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,12,1ec83dffc7b73e9451874cfd3fe2f1639f7440af,OG003#2,,full_analysis_set,,28,mean,9.9,unit on a scale,,,False,standard_deviation,10.94,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,12,1ec83dffc7b73e9451874cfd3fe2f1639f7440af,OG004,,full_analysis_set,,3,mean,10.0,unit on a scale,,,False,standard_deviation,9.0,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,13,54497a0cc4c9b6bc4ada849d41177f6193dc46b4,OG000,,full_analysis_set,,56,median,-83.3,percent change,,,False,confidence_interval,,95.0,-88.9,-75.0,
NCT01636687,Secukinumab,JUNCTURE,secondary,13,54497a0cc4c9b6bc4ada849d41177f6193dc46b4,OG001,,full_analysis_set,,55,median,-86.8,percent change,,,False,confidence_interval,,95.0,-95.0,-82.5,
NCT01636687,Secukinumab,JUNCTURE,secondary,13,54497a0cc4c9b6bc4ada849d41177f6193dc46b4,OG002#full_analysis_set,,full_analysis_set,,55,median,-17.9,percent change,,,False,confidence_interval,,95.0,-32.7,-1.1,
NCT01636687,Secukinumab,JUNCTURE,secondary,14,c7387dd538e68c086a4d5aadab81cbf098285e1a,OG000,,full_analysis_set,,56,median,-90.9,Percent change,,,False,confidence_interval,,95.0,-95.0,-85.0,
NCT01636687,Secukinumab,JUNCTURE,secondary,14,c7387dd538e68c086a4d5aadab81cbf098285e1a,OG001,,full_analysis_set,,55,median,-91.2,Percent change,,,False,confidence_interval,,95.0,-94.7,-84.2,
NCT01636687,Secukinumab,JUNCTURE,secondary,14,c7387dd538e68c086a4d5aadab81cbf098285e1a,OG002#2,,full_analysis_set,,25,median,-78.5,Percent change,,,False,confidence_interval,,95.0,-90.0,-59.5,
NCT01636687,Secukinumab,JUNCTURE,secondary,14,c7387dd538e68c086a4d5aadab81cbf098285e1a,OG003#2,,full_analysis_set,,27,median,-97.7,Percent change,,,False,confidence_interval,,95.0,-100.0,-81.3,
NCT01636687,Secukinumab,JUNCTURE,secondary,14,c7387dd538e68c086a4d5aadab81cbf098285e1a,OG004,,full_analysis_set,,3,median,-53.7,Percent change,,,False,confidence_interval,,95.0,-72.7,,
NCT01636687,Secukinumab,JUNCTURE,secondary,15,a865771493f2e357c3e766b6d08c8c7c6f8ecfad,OG000,12w,full_analysis_set,,59,number,59.3,Percentage of participants,,59.3,False,,,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,15,a865771493f2e357c3e766b6d08c8c7c6f8ecfad,OG001,12w,full_analysis_set,,59,number,74.6,Percentage of participants,,74.6,False,,,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,15,a865771493f2e357c3e766b6d08c8c7c6f8ecfad,OG002#full_analysis_set,12w,full_analysis_set,,59,number,15.3,Percentage of participants,,15.3,False,,,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,16,6de6f507ef84c144e5633c4abec84a746faed363,OG000,,full_analysis_set,,59,number,66.1,Percentage of participants,,66.1,False,,,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,16,6de6f507ef84c144e5633c4abec84a746faed363,OG001,,full_analysis_set,,60,number,70.0,Percentage of participants,,70.0,False,,,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,16,6de6f507ef84c144e5633c4abec84a746faed363,OG002#2,,full_analysis_set,,28,number,57.1,Percentage of participants,,57.1,False,,,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,16,6de6f507ef84c144e5633c4abec84a746faed363,OG003#2,,full_analysis_set,,28,number,85.7,Percentage of participants,,85.7,False,,,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,16,6de6f507ef84c144e5633c4abec84a746faed363,OG004,,full_analysis_set,,3,number,0.0,Percentage of participants,,0.0,False,,,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG000,160w,full_analysis_set,,61,number,43.8,Percentages of participants,,43.8,False,,,,,,IGA 0/1 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG001,160w,full_analysis_set,,60,number,58.3,Percentages of participants,,58.3,False,,,,,,IGA 0/1 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG002#2,160w,full_analysis_set,,28,number,20.0,Percentages of participants,,20.0,False,,,,,,IGA 0/1 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG003#2,160w,full_analysis_set,,28,number,73.3,Percentages of participants,,73.3,False,,,,,,IGA 0/1 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG000,160w,full_analysis_set,,61,number,93.8,Percentages of participants,,93.8,False,,,,,,PASI 75 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG001,160w,full_analysis_set,,60,number,87.5,Percentages of participants,,87.5,False,,,,,,PASI 75 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG002#2,160w,full_analysis_set,,28,number,70.0,Percentages of participants,,70.0,False,,,,,,PASI 75 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG003#2,160w,full_analysis_set,,28,number,86.7,Percentages of participants,,86.7,False,,,,,,PASI 75 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG000,160w,full_analysis_set,,61,number,100.0,Percentages of participants,,100.0,False,,,,,,PASI 50 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG001,160w,full_analysis_set,,60,number,100.0,Percentages of participants,,100.0,False,,,,,,PASI 50 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG002#2,160w,full_analysis_set,,28,number,70.0,Percentages of participants,,70.0,False,,,,,,PASI 50 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG003#2,160w,full_analysis_set,,28,number,100.0,Percentages of participants,,100.0,False,,,,,,PASI 50 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG000,160w,full_analysis_set,,61,number,62.5,Percentages of participants,,62.5,False,,,,,,PASI 90 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG001,160w,full_analysis_set,,60,number,70.8,Percentages of participants,,70.8,False,,,,,,PASI 90 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG002#2,160w,full_analysis_set,,28,number,40.0,Percentages of participants,,40.0,False,,,,,,PASI 90 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG003#2,160w,full_analysis_set,,28,number,73.3,Percentages of participants,,73.3,False,,,,,,PASI 90 Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG000,160w,full_analysis_set,,61,number,31.3,Percentages of participants,,31.3,False,,,,,,"PASI 100 (n=16, 24, 10, 15) Week 160"
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG001,160w,full_analysis_set,,60,number,45.8,Percentages of participants,,45.8,False,,,,,,"PASI 100 (n=16, 24, 10, 15) Week 160"
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG002#2,160w,full_analysis_set,,28,number,20.0,Percentages of participants,,20.0,False,,,,,,"PASI 100 (n=16, 24, 10, 15) Week 160"
NCT01636687,Secukinumab,JUNCTURE,secondary,17,8624cee54815a3b369d28aadb548cb6937120ebc,OG003#2,160w,full_analysis_set,,28,number,60.0,Percentages of participants,,60.0,False,,,,,,"PASI 100 (n=16, 24, 10, 15) Week 160"
NCT01636687,Secukinumab,JUNCTURE,secondary,18,864773743a943db25f53db6f13933170ab967d2b,OG000,52w,full_analysis_set,,61,mean,-18.7,Units on a scale,,,False,standard_deviation,5.66,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,18,864773743a943db25f53db6f13933170ab967d2b,OG001,52w,full_analysis_set,,60,mean,-15.9,Units on a scale,,,False,standard_deviation,4.58,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,18,864773743a943db25f53db6f13933170ab967d2b,OG002#2,52w,full_analysis_set,,28,mean,-12.7,Units on a scale,,,False,standard_deviation,8.08,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,18,864773743a943db25f53db6f13933170ab967d2b,OG003#2,52w,full_analysis_set,,28,mean,-18.1,Units on a scale,,,False,standard_deviation,5.49,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG000,160w,full_analysis_set,,61,number,25.0,Percentages of participants,,25.0,False,,,,,,clear Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG001,160w,full_analysis_set,,60,number,45.8,Percentages of participants,,45.8,False,,,,,,clear Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG002#2,160w,full_analysis_set,,28,number,20.0,Percentages of participants,,20.0,False,,,,,,clear Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG003#2,160w,full_analysis_set,,28,number,60.0,Percentages of participants,,60.0,False,,,,,,clear Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG000,160w,full_analysis_set,,61,number,18.8,Percentages of participants,,18.8,False,,,,,,almost clear Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG001,160w,full_analysis_set,,60,number,12.5,Percentages of participants,,12.5,False,,,,,,almost clear Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG002#2,160w,full_analysis_set,,28,number,0.0,Percentages of participants,,0.0,False,,,,,,almost clear Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG003#2,160w,full_analysis_set,,28,number,13.3,Percentages of participants,,13.3,False,,,,,,almost clear Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG000,160w,full_analysis_set,,61,number,31.3,Percentages of participants,,31.3,False,,,,,,mild Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG001,160w,full_analysis_set,,60,number,20.8,Percentages of participants,,20.8,False,,,,,,mild Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG002#2,160w,full_analysis_set,,28,number,50.0,Percentages of participants,,50.0,False,,,,,,mild Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG003#2,160w,full_analysis_set,,28,number,6.7,Percentages of participants,,6.7,False,,,,,,mild Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG000,160w,full_analysis_set,,61,number,25.0,Percentages of participants,,25.0,False,,,,,,moderate Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG001,160w,full_analysis_set,,60,number,16.7,Percentages of participants,,16.7,False,,,,,,moderate Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG002#2,160w,full_analysis_set,,28,number,20.0,Percentages of participants,,20.0,False,,,,,,moderate Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG003#2,160w,full_analysis_set,,28,number,13.3,Percentages of participants,,13.3,False,,,,,,moderate Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG000,160w,full_analysis_set,,61,number,0.0,Percentages of participants,,0.0,False,,,,,,severe Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG001,160w,full_analysis_set,,60,number,4.2,Percentages of participants,,4.2,False,,,,,,severe Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG002#2,160w,full_analysis_set,,28,number,10.0,Percentages of participants,,10.0,False,,,,,,severe Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,19,8ca3f0ee13651ded417031201b5cef8b4171f6f4,OG003#2,160w,full_analysis_set,,28,number,6.7,Percentages of participants,,6.7,False,,,,,,severe Week 160
NCT01636687,Secukinumab,JUNCTURE,secondary,20,4629bdbaf576d0fbefa49e7df799ef7aa223c91a,OG000,,full_analysis_set,,59,number,1.0,Number of participants,,,False,,,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,20,4629bdbaf576d0fbefa49e7df799ef7aa223c91a,OG001,,full_analysis_set,,60,number,2.0,Number of participants,,,False,,,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,20,4629bdbaf576d0fbefa49e7df799ef7aa223c91a,OG002#3,,full_analysis_set,,28,number,0.0,Number of participants,,,False,,,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,20,4629bdbaf576d0fbefa49e7df799ef7aa223c91a,OG003#2,,full_analysis_set,,28,number,0.0,Number of participants,,,False,,,,,,
NCT01636687,Secukinumab,JUNCTURE,secondary,20,4629bdbaf576d0fbefa49e7df799ef7aa223c91a,OG004,,full_analysis_set,,3,number,0.0,Number of participants,,,False,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,primary,1,fdd7288a3a4f2d49708454a6ad054e3fbf72bc72,OG000,12w,full_analysis_set,,193,count_of_participants,13.0,Participants,13,6.7,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,primary,1,fdd7288a3a4f2d49708454a6ad054e3fbf72bc72,OG001,12w,full_analysis_set,,382,count_of_participants,159.0,Participants,159,41.6,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,primary,1,fdd7288a3a4f2d49708454a6ad054e3fbf72bc72,OG002,12w,full_analysis_set,,386,count_of_participants,291.0,Participants,291,75.4,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,primary,1,fdd7288a3a4f2d49708454a6ad054e3fbf72bc72,OG003,12w,full_analysis_set,,385,count_of_participants,310.0,Participants,310,80.5,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,primary,2,03a262949dd2f0a68f6a01ca4e6ce745854164b6,OG000,12w,full_analysis_set,,193,count_of_participants,14.0,Participants,14,7.3,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,primary,2,03a262949dd2f0a68f6a01ca4e6ce745854164b6,OG001,12w,full_analysis_set,,382,count_of_participants,204.0,Participants,204,53.4,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,primary,2,03a262949dd2f0a68f6a01ca4e6ce745854164b6,OG002,12w,full_analysis_set,,386,count_of_participants,325.0,Participants,325,84.2,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,primary,2,03a262949dd2f0a68f6a01ca4e6ce745854164b6,OG003,12w,full_analysis_set,,385,count_of_participants,336.0,Participants,336,87.3,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,1,46b4466a526bc6d7f71259fdb91e0d5bc7cdb431,OG000,,full_analysis_set,,193,count_of_participants,0.0,Participants,0,0.0,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,1,46b4466a526bc6d7f71259fdb91e0d5bc7cdb431,OG001,,full_analysis_set,,382,count_of_participants,33.0,Participants,33,8.6,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,1,46b4466a526bc6d7f71259fdb91e0d5bc7cdb431,OG002,,full_analysis_set,,386,count_of_participants,139.0,Participants,139,36.0,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,1,46b4466a526bc6d7f71259fdb91e0d5bc7cdb431,OG003,,full_analysis_set,,385,count_of_participants,155.0,Participants,155,40.3,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,2,c6d2bc7344c223aecd87d4607711a6126ef6e9bc,OG000,,full_analysis_set,,193,count_of_participants,6.0,Participants,6,3.1,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,2,c6d2bc7344c223aecd87d4607711a6126ef6e9bc,OG001,,full_analysis_set,,382,count_of_participants,98.0,Participants,98,25.7,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,2,c6d2bc7344c223aecd87d4607711a6126ef6e9bc,OG002,,full_analysis_set,,386,count_of_participants,252.0,Participants,252,65.3,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,2,c6d2bc7344c223aecd87d4607711a6126ef6e9bc,OG003,,full_analysis_set,,385,count_of_participants,262.0,Participants,262,68.1,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,3,32f3adf71f3b7ed68318837312d5ddb6fd0663eb,OG000,,full_analysis_set,,193,count_of_participants,0.0,Participants,0,0.0,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,3,32f3adf71f3b7ed68318837312d5ddb6fd0663eb,OG001,,full_analysis_set,,382,count_of_participants,28.0,Participants,28,7.3,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,3,32f3adf71f3b7ed68318837312d5ddb6fd0663eb,OG002,,full_analysis_set,,386,count_of_participants,135.0,Participants,135,35.0,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,3,32f3adf71f3b7ed68318837312d5ddb6fd0663eb,OG003,,full_analysis_set,,385,count_of_participants,145.0,Participants,145,37.7,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,4,7364df721f963b0aae2f52278c6325d8b125ca33,OG000,,full_analysis_set,,158,count_of_participants,33.0,Participants,33,20.9,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,4,7364df721f963b0aae2f52278c6325d8b125ca33,OG001,,full_analysis_set,,312,count_of_participants,200.0,Participants,200,64.1,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,4,7364df721f963b0aae2f52278c6325d8b125ca33,OG002,,full_analysis_set,,313,count_of_participants,250.0,Participants,250,79.9,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,4,7364df721f963b0aae2f52278c6325d8b125ca33,OG003,,full_analysis_set,,320,count_of_participants,264.0,Participants,264,82.5,True,,,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,5,688fc19b54df37db8f3ade5d6eb02b414d7a35a3,OG000,,full_analysis_set,,191,least_squares_mean,-1.7,Units on a Scale,,,False,standard_error,0.32,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,5,688fc19b54df37db8f3ade5d6eb02b414d7a35a3,OG001,,full_analysis_set,,376,least_squares_mean,-8.0,Units on a Scale,,,False,standard_error,0.23,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,5,688fc19b54df37db8f3ade5d6eb02b414d7a35a3,OG002,,full_analysis_set,,375,least_squares_mean,-9.6,Units on a Scale,,,False,standard_error,0.23,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,5,688fc19b54df37db8f3ade5d6eb02b414d7a35a3,OG003,,full_analysis_set,,377,least_squares_mean,-10.2,Units on a Scale,,,False,standard_error,0.23,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,6,5e42ad8747c6831df02892905a9be1756a46e7aa,OG000,,full_analysis_set,,115,least_squares_mean,1.6362,Units on a Scale,,,False,standard_error,1.0991,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,6,5e42ad8747c6831df02892905a9be1756a46e7aa,OG001,,full_analysis_set,,233,least_squares_mean,-6.4015,Units on a Scale,,,False,standard_error,0.7716,,,,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,6,5e42ad8747c6831df02892905a9be1756a46e7aa,OG002,,full_analysis_set,,226,least_squares_mean,-9.9793,Units on a Scale,,,False,standard_error,0.7838,,,,
