nct_id,drug,trial_name,endpoint_rank,endpoint_position,endpoint_verbatim_sha1,timepoint,test_arm_id,reference_arm_id,comparison_kind,effect_type,effect_type_verbatim,effect_value,ci_pct,ci_lower,ci_upper,ci_sides,p_value_comparator,p_value,p_value_verbatim,statistical_method,adjusted_for
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,16w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-6.2,95.0,-8.2,-4.3,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,16w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-2.0,95.0,-3.6,-0.3,2,,,,,
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,28w,OG000,OG001,superiority,ls_mean_difference,LSM difference,0.1,95.0,-1.8,2.1,2,=,0.9083,= 0.9083,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,28w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-1.1,95.0,-3.0,0.8,2,=,0.2439,= 0.2439,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,28w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-1.2,95.0,-2.6,0.1,2,,,,,
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,40w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-0.3,95.0,-2.4,1.7,2,=,0.7405,= 0.7405,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,40w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-2.1,95.0,-4.1,-0.1,2,=,0.041,= 0.0410,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,40w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-1.7,95.0,-3.1,-0.4,2,,,,,
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,52w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-1.0,95.0,-3.5,1.4,2,=,0.4026,= 0.4026,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,52w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-1.9,95.0,-4.2,0.3,2,=,0.0944,= 0.0944,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,52w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-0.9,95.0,-2.5,0.7,2,,,,,
NCT03627767,Abrocitinib,,primary,2,987de714e5f52793c9e1b9f924cbc2c76d8abc61,,OG000,OG001,superiority,hazard_ratio,Hazard Ratio (HR),0.27,95.0,0.211,0.341,2,<,0.0001,< 0.0001,Log Rank,
NCT03627767,Abrocitinib,,primary,2,987de714e5f52793c9e1b9f924cbc2c76d8abc61,,OG000,OG002,superiority,hazard_ratio,Hazard Ratio (HR),0.1,95.0,0.07,0.136,2,<,0.0001,< 0.0001,Log Rank,
NCT03627767,Abrocitinib,,primary,2,987de714e5f52793c9e1b9f924cbc2c76d8abc61,,OG001,OG002,superiority,hazard_ratio,Hazard Ratio (HR),0.36,95.0,0.255,0.516,2,<,0.0001,< 0.0001,Log Rank,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,12w,OG000,OG001,superiority,ls_mean_difference,LSM difference,0.1,95.0,-0.4,0.6,2,=,0.7556,= 0.7556,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,12w,OG000,OG002,superiority,ls_mean_difference,LSM difference,0.1,95.0,-0.4,0.6,2,=,0.7484,= 0.7484,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,12w,OG001,OG002,superiority,ls_mean_difference,LSM difference,0.0,95.0,-0.5,0.5,2,,,,,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,16w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-1.1,95.0,-1.6,-0.6,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,16w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-1.4,95.0,-1.9,-0.9,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,16w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-0.3,95.0,-0.7,0.1,2,,,,,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,28w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-0.6,95.0,-1.2,-0.1,2,=,0.0242,= 0.0242,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,28w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-0.9,95.0,-1.4,-0.4,2,=,0.0012,= 0.0012,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,28w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-0.3,95.0,-0.6,0.1,2,,,,,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,40w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-0.6,95.0,-1.3,0.2,2,=,0.124,= 0.1240,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,40w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-0.9,95.0,-1.6,-0.2,2,=,0.0107,= 0.0107,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,40w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-0.3,95.0,-0.8,0.1,2,,,,,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,52w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-0.4,95.0,-1.1,0.3,2,=,0.3139,= 0.3139,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,52w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-0.6,95.0,-1.3,0.1,2,=,0.0853,= 0.0853,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,23,204643c30983b1e335e8ab4c31d9ffd488cfebe6,52w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-0.2,95.0,-0.7,0.2,2,,,,,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,12w,OG000,OG001,superiority,ls_mean_difference,LSM difference,0.4,95.0,0.0,0.8,2,=,0.0674,= 0.0674,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,12w,OG000,OG002,superiority,ls_mean_difference,LSM difference,0.3,95.0,-0.1,0.7,2,=,0.1437,= 0.1437,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,12w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-0.1,95.0,-0.5,0.3,2,,,,,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,16w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-1.4,95.0,-1.8,-0.9,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,16w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-1.4,95.0,-1.8,-0.9,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,16w,OG001,OG002,superiority,ls_mean_difference,LSM difference,0.0,95.0,-0.4,0.4,2,,,,,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,28w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-0.4,95.0,-1.0,0.1,2,=,0.1136,= 0.1136,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,28w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-0.6,95.0,-1.1,-0.1,2,=,0.0276,= 0.0276,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,28w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-0.2,95.0,-0.5,0.2,2,,,,,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,40w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-0.9,95.0,-1.5,-0.2,2,=,0.0108,= 0.0108,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,40w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-0.6,95.0,-1.3,0.0,2,=,0.0677,= 0.0677,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,40w,OG001,OG002,superiority,ls_mean_difference,LSM difference,0.3,95.0,-0.2,0.7,2,,,,,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,52w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-0.5,95.0,-1.1,0.1,2,=,0.132,= 0.1320,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,52w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-0.3,95.0,-0.9,0.3,2,=,0.2975,= 0.2975,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,24,2af762d97f92dbaef930741539875cc3acbe1eff,52w,OG001,OG002,superiority,ls_mean_difference,LSM difference,0.2,95.0,-0.2,0.6,2,,,,,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,12w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-0.4,95.0,-1.3,0.4,2,=,0.3531,= 0.3531,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,12w,OG000,OG002,superiority,ls_mean_difference,LSM difference,0.0,95.0,-0.8,0.9,2,=,0.9282,= 0.9282,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,12w,OG001,OG002,superiority,ls_mean_difference,LSM difference,0.4,95.0,-0.4,1.3,2,,,,,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,16w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-6.1,95.0,-7.3,-5.0,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,16w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-9.2,95.0,-10.3,-8.1,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,16w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-3.1,95.0,-4.0,-2.1,2,,,,,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,28w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-4.6,95.0,-6.2,-2.9,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,28w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-6.7,95.0,-8.3,-5.1,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,28w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-2.1,95.0,-3.3,-0.9,2,,,,,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,40w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-2.6,95.0,-4.5,-0.7,2,=,0.0082,= 0.0082,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,40w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-5.5,95.0,-7.4,-3.6,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,40w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-2.9,95.0,-4.2,-1.6,2,,,,,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,52w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-2.4,95.0,-4.5,-0.2,2,=,0.0313,= 0.0313,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,52w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-5.1,95.0,-7.1,-3.0,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,25,a50e5160116b7c8a2dfe5874860b80376672f868,52w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-2.7,95.0,-4.1,-1.3,2,,,,,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,12w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-0.1,95.0,-0.4,0.2,2,=,0.4832,= 0.4832,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,12w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-0.1,95.0,-0.3,0.2,2,=,0.6553,= 0.6553,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,12w,OG001,OG002,superiority,ls_mean_difference,LSM difference,0.0,95.0,-0.2,0.3,2,,,,,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,16w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-1.3,95.0,-1.5,-1.1,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,16w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-2.0,95.0,-2.2,-1.7,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,16w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-0.7,95.0,-0.9,-0.4,2,,,,,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,28w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-1.3,95.0,-1.7,-1.0,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,28w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-2.2,95.0,-2.5,-1.8,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,28w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-0.8,95.0,-1.1,-0.5,2,,,,,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,40w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-1.0,95.0,-1.4,-0.6,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,40w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-1.8,95.0,-2.2,-1.4,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,40w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-0.8,95.0,-1.1,-0.5,2,,,,,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,52w,OG000,OG001,superiority,ls_mean_difference,LSM difference,-0.8,95.0,-1.2,-0.3,2,=,0.002,= 0.0020,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,52w,OG000,OG002,superiority,ls_mean_difference,LSM difference,-1.7,95.0,-2.2,-1.2,2,<,0.0001,< 0.0001,Mixed Models Analysis,
NCT03627767,Abrocitinib,,secondary,26,a446849d8011ddb815db32101ed0a138c4224ba2,52w,OG001,OG002,superiority,ls_mean_difference,LSM difference,-0.9,95.0,-1.3,-0.6,2,,,,,
NCT03713619,Secukinumab,SUNSHINE,primary,1,a298d7527458eee5c268b7d245a8622986cd54a1,,OG000,OG002,superiority,odds_ratio,"Odds Ratio, log",1.75,95.0,1.12,2.73,2,=,0.007,0.0070,"Regression, Logistic",
NCT03713619,Secukinumab,SUNSHINE,primary,1,a298d7527458eee5c268b7d245a8622986cd54a1,,OG001,OG002,superiority,odds_ratio,Odds Ratio (OR),1.48,95.0,0.95,2.32,2,=,0.0418,0.0418,"Regression, Logistic",
NCT03713619,Secukinumab,SUNSHINE,secondary,1,80e73202d4647442be61be356ca66a9046407c0b,16w,OG000,OG002,superiority,ls_mean_difference,Least square Mean Difference,-23.05,95.0,-33.9,-12.21,2,<,0.0001,<0.0001,ANCOVA,
NCT03713619,Secukinumab,SUNSHINE,secondary,1,80e73202d4647442be61be356ca66a9046407c0b,16w,OG001,OG002,superiority,ls_mean_difference,Least Square Mean difference,-18.46,95.0,-29.32,-7.6,2,=,0.0004,0.0004,ANCOVA,
NCT03713619,Secukinumab,SUNSHINE,secondary,2,30e2d787fb1663adc115f58b50bab1e55e80cc7e,,OG000,OG002,superiority,odds_ratio,"Odds Ratio, log",0.42,95.0,0.25,0.73,2,=,0.001,0.0010,"Regression, Logistic",
NCT03713619,Secukinumab,SUNSHINE,secondary,2,30e2d787fb1663adc115f58b50bab1e55e80cc7e,,OG001,OG002,superiority,odds_ratio,Odds Ratio (OR),0.71,95.0,0.43,1.17,2,=,0.0926,0.0926,"Regression, Logistic",
NCT03713619,Secukinumab,SUNSHINE,secondary,3,b5fead6800fddd7a7341dd45b8a65f8ed7ac2e40,,OG000,OG002,superiority,odds_ratio,Odds Ratio (OR),1.84,95.0,1.0,3.4,2,=,0.0248,0.0248,"Regression, Logistic",
NCT03713619,Secukinumab,SUNSHINE,secondary,3,b5fead6800fddd7a7341dd45b8a65f8ed7ac2e40,,OG001,OG002,superiority,odds_ratio,"Odds Ratio, log",1.77,95.0,1.15,2.0,2,=,0.0044,0.0044,"Regression, Logistic",
NCT03713632,Secukinumab,SUNRISE,primary,1,a298d7527458eee5c268b7d245a8622986cd54a1,,OG000,OG002,superiority,odds_ratio,Odds Ratio (OR),1.64,95.0,1.05,2.55,2,=,0.0149,0.0149,"Regression, Logistic",
NCT03713632,Secukinumab,SUNRISE,primary,1,a298d7527458eee5c268b7d245a8622986cd54a1,,OG001,OG002,superiority,odds_ratio,Odds Ratio (OR),1.9,95.0,1.22,2.96,2,=,0.0022,0.0022,"Regression, Logistic",
NCT03713632,Secukinumab,SUNRISE,secondary,1,2b2df8fbcdd92060a1d1a0268c8b5d1fa5f2fa37,,OG000,OG002,superiority,mean_difference,Mean Difference (Net),-16.33,95.0,-28.79,-3.88,2,=,0.0051,0.0051,ANCOVA,
NCT03713632,Secukinumab,SUNRISE,secondary,1,2b2df8fbcdd92060a1d1a0268c8b5d1fa5f2fa37,,OG001,OG002,superiority,mean_difference,Mean Difference (Net),-22.94,95.0,-35.24,-10.63,2,=,0.0001,0.0001,ANCOVA,
NCT03713632,Secukinumab,SUNRISE,secondary,2,30e2d787fb1663adc115f58b50bab1e55e80cc7e,,OG000,OG002,superiority,odds_ratio,Odds Ratio (OR),0.68,95.0,0.41,1.14,2,=,0.0732,0.0732,"Regression, Logistic",
NCT03713632,Secukinumab,SUNRISE,secondary,2,30e2d787fb1663adc115f58b50bab1e55e80cc7e,,OG001,OG002,superiority,odds_ratio,Odds Ratio (OR),0.49,95.0,0.29,0.84,2,=,0.0049,0.0049,"Regression, Logistic",
NCT03713632,Secukinumab,SUNRISE,secondary,3,b5fead6800fddd7a7341dd45b8a65f8ed7ac2e40,,OG000,OG002,superiority,odds_ratio,Odds Ratio (OR),2.29,95.0,1.28,4.09,2,=,0.0026,0.0026,"Regression, Logistic",
NCT03713632,Secukinumab,SUNRISE,secondary,3,b5fead6800fddd7a7341dd45b8a65f8ed7ac2e40,,OG001,OG002,superiority,odds_ratio,Odds Ratio (OR),1.86,95.0,1.03,3.37,2,=,0.0206,0.0206,"Regression, Logistic",
NCT03720470,Abrocitinib,JADE Compare,primary,1,a3c8bda515fdc0e79152852c41ff873d46c9cd6d,12w,OG000,OG001,superiority,response_rate_difference,Difference in percentage,23.1,95.0,14.7,31.4,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03720470,Abrocitinib,JADE Compare,primary,1,a3c8bda515fdc0e79152852c41ff873d46c9cd6d,12w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,34.8,95.0,26.1,43.5,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03720470,Abrocitinib,JADE Compare,primary,2,1d515b3c84336a4640be1ec2ffc56772497ba6f3,12w,OG000,OG001,superiority,response_rate_difference,Difference in percentage,31.9,95.0,22.2,41.6,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03720470,Abrocitinib,JADE Compare,primary,2,1d515b3c84336a4640be1ec2ffc56772497ba6f3,12w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,43.2,95.0,33.7,52.7,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03720470,Abrocitinib,JADE Compare,secondary,1,96e966ede5340abb4b8391cf6580e6b3569eb6c9,2w,OG000,OG001,superiority,response_rate_difference,Difference in percentage,17.9,95.0,9.5,26.3,2,=,0.0002,0.0002,Cochran-Mantel-Haenszel,
NCT03720470,Abrocitinib,JADE Compare,secondary,1,96e966ede5340abb4b8391cf6580e6b3569eb6c9,2w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,34.9,95.0,26.0,43.7,2,<,0.0001,<.0001,Cochran-Mantel-Haenszel,
NCT03720470,Abrocitinib,JADE Compare,secondary,1,96e966ede5340abb4b8391cf6580e6b3569eb6c9,2w,OG001,OG003,superiority,response_rate_difference,Difference in Percentage,5.2,95.0,-2.9,13.4,2,=,0.2084,0.2084,Cochran-Mantel-Haenszel,
NCT03720470,Abrocitinib,JADE Compare,secondary,1,96e966ede5340abb4b8391cf6580e6b3569eb6c9,2w,OG002,OG003,superiority,response_rate_difference,Difference in Percentage,22.1,95.0,13.5,30.7,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03720470,Abrocitinib,JADE Compare,secondary,2,df9c0c9b3f552b09f068047f0f4a5015d11cb279,16w,OG000,OG001,other,response_rate_difference,Difference in Percentage,22.1,95.0,13.7,30.5,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03720470,Abrocitinib,JADE Compare,secondary,2,df9c0c9b3f552b09f068047f0f4a5015d11cb279,16w,OG000,OG002,other,response_rate_difference,Difference in Percentage,35.0,95.0,26.3,43.7,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03720470,Abrocitinib,JADE Compare,secondary,2,df9c0c9b3f552b09f068047f0f4a5015d11cb279,16w,OG001,OG003,other,response_rate_difference,Difference in Percentage,-3.5,95.0,-12.2,5.2,2,,,,,
NCT03720470,Abrocitinib,JADE Compare,secondary,2,df9c0c9b3f552b09f068047f0f4a5015d11cb279,16w,OG002,OG003,other,response_rate_difference,Difference in Percentage,9.4,95.0,0.4,18.5,2,,,,,
NCT03720470,Abrocitinib,JADE Compare,secondary,3,64891df2892e5d13779d621dcb3221fe8d74caaa,2w,OG000,OG001,other,response_rate_difference,Difference in percentage,24.1,95.0,14.0,34.1,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03720470,Abrocitinib,JADE Compare,secondary,3,64891df2892e5d13779d621dcb3221fe8d74caaa,4w,OG000,OG002,other,response_rate_difference,Difference in Percentage,30.1,95.0,20.3,39.8,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03720470,Abrocitinib,JADE Compare,secondary,3,64891df2892e5d13779d621dcb3221fe8d74caaa,16w,OG000,OG003,other,response_rate_difference,Difference in Percentage,-2.7,95.0,-9.6,4.2,2,,,,,
NCT03720470,Abrocitinib,JADE Compare,secondary,3,64891df2892e5d13779d621dcb3221fe8d74caaa,16w,OG001,OG003,other,response_rate_difference,Difference in Percentage,3.1,95.0,-3.3,9.6,2,,,,,
NCT03732807,Ritlecitinib,ALLEGRO-2b/3,primary,1,a0b33804d658866eeb2ae760b9ecf176d12c7863,24w,OG000,OG005,superiority,mean_difference,Estimate of difference,29.11,95.0,21.17,37.91,2,<,1e-06,<0.000001,Miettinen and Nurminen method,
NCT03732807,Ritlecitinib,ALLEGRO-2b/3,primary,1,a0b33804d658866eeb2ae760b9ecf176d12c7863,24w,OG001,OG005,superiority,mean_difference,Estimate of difference,20.78,95.0,13.65,29.18,2,<,1e-06,<0.000001,Miettinen and Nurminen method,
NCT03732807,Ritlecitinib,ALLEGRO-2b/3,primary,1,a0b33804d658866eeb2ae760b9ecf176d12c7863,24w,OG002,OG005,superiority,mean_difference,Estimate of difference,21.85,95.0,14.65,30.23,2,<,1e-06,<0.000001,Miettinen and Nurminen method,
NCT03732807,Ritlecitinib,ALLEGRO-2b/3,primary,1,a0b33804d658866eeb2ae760b9ecf176d12c7863,24w,OG003,OG005,superiority,mean_difference,Estimate of difference,12.75,95.0,6.69,20.36,2,=,0.000154,0.000154,Miettinen and Nurminen method,
NCT03732807,Ritlecitinib,ALLEGRO-2b/3,secondary,1,5762fb8a60fd74093d722131a8f1cbf549a25605,24w,OG000,OG005,superiority,mean_difference,Estimate of difference,19.75,95.0,11.91,27.59,2,<,1e-06,<0.000001,Miettinen and Nurminen method,
