nct_id,drug,trial_name,measure,arm,meddra_pt,meddra_soc,n_affected,n_at_risk,pct
NCT04178967,Lebrikizumab,ADvocate2,discontinuation_due_to_ae_rate,Escape Arm Week 16 - Maintenance Open Label - Placebo Nonresponder/ Lebrikizumab 250 Q2W,,,0,0,
NCT04178967,Lebrikizumab,ADvocate2,discontinuation_due_to_ae_rate,Escape Arm Week 16 - Maintenance Open Label - Lebrikizumab Nonresponder/ Lebrikizumab 250 Q2W,,,0,0,
NCT04178967,Lebrikizumab,ADvocate2,discontinuation_due_to_ae_rate,Escape Arm Week 24 to 48 - Maintenance Open Label Lebrikizumab 250 Q2W,,,0,0,
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Placebo,Dermatitis atopic,Skin and subcutaneous tissue disorders,38,149,25.5
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Lebrikizumab 250mg Q2W,Dermatitis atopic,Skin and subcutaneous tissue disorders,27,295,9.2
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/ Placebo,Dermatitis atopic,Skin and subcutaneous tissue disorders,3,30,10.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q4W,Dermatitis atopic,Skin and subcutaneous tissue disorders,3,59,5.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q2W,Dermatitis atopic,Skin and subcutaneous tissue disorders,3,59,5.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Placebo,Dermatitis atopic,Skin and subcutaneous tissue disorders,0,5,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/Lebrikizumab Q4W,Dermatitis atopic,Skin and subcutaneous tissue disorders,0,9,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Lebrikizumab Q2W,Dermatitis atopic,Skin and subcutaneous tissue disorders,0,11,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance Open Label (OL) -Placebo Non-Responder/Lebrikizumab Q2W,Dermatitis atopic,Skin and subcutaneous tissue disorders,3,108,2.8
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance OL- Lebrikizumab Non-Responder/Lebrikizumab Q2W,Dermatitis atopic,Skin and subcutaneous tissue disorders,6,125,4.8
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 24 to 48 - Maintenance Lebrikizumab,Dermatitis atopic,Skin and subcutaneous tissue disorders,2,11,18.2
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Placebo,Urinary tract infection,Infections and infestations,1,149,0.7
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Lebrikizumab 250mg Q2W,Urinary tract infection,Infections and infestations,5,295,1.7
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/ Placebo,Urinary tract infection,Infections and infestations,0,30,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q4W,Urinary tract infection,Infections and infestations,3,59,5.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q2W,Urinary tract infection,Infections and infestations,3,59,5.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Placebo,Urinary tract infection,Infections and infestations,1,5,20.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/Lebrikizumab Q4W,Urinary tract infection,Infections and infestations,0,9,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Lebrikizumab Q2W,Urinary tract infection,Infections and infestations,0,11,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance Open Label (OL) -Placebo Non-Responder/Lebrikizumab Q2W,Urinary tract infection,Infections and infestations,2,108,1.9
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance OL- Lebrikizumab Non-Responder/Lebrikizumab Q2W,Urinary tract infection,Infections and infestations,3,125,2.4
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 24 to 48 - Maintenance Lebrikizumab,Urinary tract infection,Infections and infestations,1,11,9.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Placebo,Neck injury,"Injury, poisoning and procedural complications",0,149,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Lebrikizumab 250mg Q2W,Neck injury,"Injury, poisoning and procedural complications",0,295,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/ Placebo,Neck injury,"Injury, poisoning and procedural complications",0,30,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q4W,Neck injury,"Injury, poisoning and procedural complications",0,59,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q2W,Neck injury,"Injury, poisoning and procedural complications",0,59,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Placebo,Neck injury,"Injury, poisoning and procedural complications",1,5,20.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/Lebrikizumab Q4W,Neck injury,"Injury, poisoning and procedural complications",0,9,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Lebrikizumab Q2W,Neck injury,"Injury, poisoning and procedural complications",0,11,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance Open Label (OL) -Placebo Non-Responder/Lebrikizumab Q2W,Neck injury,"Injury, poisoning and procedural complications",0,108,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance OL- Lebrikizumab Non-Responder/Lebrikizumab Q2W,Neck injury,"Injury, poisoning and procedural complications",0,125,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 24 to 48 - Maintenance Lebrikizumab,Neck injury,"Injury, poisoning and procedural complications",0,11,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Placebo,Pain in extremity,Musculoskeletal and connective tissue disorders,1,149,0.7
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Lebrikizumab 250mg Q2W,Pain in extremity,Musculoskeletal and connective tissue disorders,1,295,0.3
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/ Placebo,Pain in extremity,Musculoskeletal and connective tissue disorders,0,30,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q4W,Pain in extremity,Musculoskeletal and connective tissue disorders,0,59,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q2W,Pain in extremity,Musculoskeletal and connective tissue disorders,0,59,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Placebo,Pain in extremity,Musculoskeletal and connective tissue disorders,1,5,20.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/Lebrikizumab Q4W,Pain in extremity,Musculoskeletal and connective tissue disorders,0,9,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Lebrikizumab Q2W,Pain in extremity,Musculoskeletal and connective tissue disorders,0,11,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance Open Label (OL) -Placebo Non-Responder/Lebrikizumab Q2W,Pain in extremity,Musculoskeletal and connective tissue disorders,0,108,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance OL- Lebrikizumab Non-Responder/Lebrikizumab Q2W,Pain in extremity,Musculoskeletal and connective tissue disorders,2,125,1.6
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 24 to 48 - Maintenance Lebrikizumab,Pain in extremity,Musculoskeletal and connective tissue disorders,0,11,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Placebo,Headache,Nervous system disorders,8,149,5.4
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Lebrikizumab 250mg Q2W,Headache,Nervous system disorders,15,295,5.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/ Placebo,Headache,Nervous system disorders,1,30,3.3
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q4W,Headache,Nervous system disorders,3,59,5.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q2W,Headache,Nervous system disorders,2,59,3.4
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Placebo,Headache,Nervous system disorders,1,5,20.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/Lebrikizumab Q4W,Headache,Nervous system disorders,1,9,11.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Lebrikizumab Q2W,Headache,Nervous system disorders,0,11,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance Open Label (OL) -Placebo Non-Responder/Lebrikizumab Q2W,Headache,Nervous system disorders,3,108,2.8
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance OL- Lebrikizumab Non-Responder/Lebrikizumab Q2W,Headache,Nervous system disorders,1,125,0.8
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 24 to 48 - Maintenance Lebrikizumab,Headache,Nervous system disorders,0,11,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Placebo,Nasopharyngitis,Infections and infestations,3,149,2.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Lebrikizumab 250mg Q2W,Nasopharyngitis,Infections and infestations,15,295,5.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/ Placebo,Nasopharyngitis,Infections and infestations,1,30,3.3
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q4W,Nasopharyngitis,Infections and infestations,3,59,5.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q2W,Nasopharyngitis,Infections and infestations,3,59,5.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Placebo,Nasopharyngitis,Infections and infestations,0,5,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/Lebrikizumab Q4W,Nasopharyngitis,Infections and infestations,1,9,11.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Lebrikizumab Q2W,Nasopharyngitis,Infections and infestations,2,11,18.2
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance Open Label (OL) -Placebo Non-Responder/Lebrikizumab Q2W,Nasopharyngitis,Infections and infestations,6,108,5.6
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance OL- Lebrikizumab Non-Responder/Lebrikizumab Q2W,Nasopharyngitis,Infections and infestations,10,125,8.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 24 to 48 - Maintenance Lebrikizumab,Nasopharyngitis,Infections and infestations,1,11,9.1
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Placebo,Hypercholesterolaemia,Metabolism and nutrition disorders,1,149,0.7
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Lebrikizumab 250mg Q2W,Hypercholesterolaemia,Metabolism and nutrition disorders,0,295,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/ Placebo,Hypercholesterolaemia,Metabolism and nutrition disorders,0,30,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q4W,Hypercholesterolaemia,Metabolism and nutrition disorders,0,59,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q2W,Hypercholesterolaemia,Metabolism and nutrition disorders,0,59,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Placebo,Hypercholesterolaemia,Metabolism and nutrition disorders,0,5,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/Lebrikizumab Q4W,Hypercholesterolaemia,Metabolism and nutrition disorders,0,9,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Lebrikizumab Q2W,Hypercholesterolaemia,Metabolism and nutrition disorders,2,11,18.2
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance Open Label (OL) -Placebo Non-Responder/Lebrikizumab Q2W,Hypercholesterolaemia,Metabolism and nutrition disorders,1,108,0.9
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance OL- Lebrikizumab Non-Responder/Lebrikizumab Q2W,Hypercholesterolaemia,Metabolism and nutrition disorders,0,125,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 24 to 48 - Maintenance Lebrikizumab,Hypercholesterolaemia,Metabolism and nutrition disorders,0,11,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Placebo,Asthma,"Respiratory, thoracic and mediastinal disorders",0,149,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Induction - Lebrikizumab 250mg Q2W,Asthma,"Respiratory, thoracic and mediastinal disorders",1,295,0.3
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/ Placebo,Asthma,"Respiratory, thoracic and mediastinal disorders",0,30,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q4W,Asthma,"Respiratory, thoracic and mediastinal disorders",1,59,1.7
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Lebrikizumab Responder/Lebrikizumab Q2W,Asthma,"Respiratory, thoracic and mediastinal disorders",0,59,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Placebo,Asthma,"Respiratory, thoracic and mediastinal disorders",0,5,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/Lebrikizumab Q4W,Asthma,"Respiratory, thoracic and mediastinal disorders",0,9,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Maintenance Blinded - Placebo Responder/ Lebrikizumab Q2W,Asthma,"Respiratory, thoracic and mediastinal disorders",0,11,0.0
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance Open Label (OL) -Placebo Non-Responder/Lebrikizumab Q2W,Asthma,"Respiratory, thoracic and mediastinal disorders",1,108,0.9
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 16 - Maintenance OL- Lebrikizumab Non-Responder/Lebrikizumab Q2W,Asthma,"Respiratory, thoracic and mediastinal disorders",1,125,0.8
NCT04178967,Lebrikizumab,ADvocate2,most_common_adverse_events,Escape Arm Week 24 to 48 - Maintenance Lebrikizumab,Asthma,"Respiratory, thoracic and mediastinal disorders",2,11,18.2
NCT04180488,Dupilumab,,serious_adverse_event_rate,Study A: Placebo,,,5,68,7.4
NCT04180488,Dupilumab,,serious_adverse_event_rate,Study A: Dupilumab,,,2,70,2.9
NCT04180488,Dupilumab,,serious_adverse_event_rate,Study B: Placebo,,,2,54,3.7
NCT04180488,Dupilumab,,serious_adverse_event_rate,Study B: Dupilumab,,,3,54,5.6
NCT04180488,Dupilumab,,serious_adverse_event_rate,Study C: Placebo,,,1,77,1.3
NCT04180488,Dupilumab,,serious_adverse_event_rate,Study C: Dupilumab,,,5,74,6.8
NCT04180488,Dupilumab,,death_rate,Study A: Placebo,,,1,68,1.5
NCT04180488,Dupilumab,,death_rate,Study A: Dupilumab,,,0,70,0.0
NCT04180488,Dupilumab,,death_rate,Study B: Placebo,,,0,54,0.0
NCT04180488,Dupilumab,,death_rate,Study B: Dupilumab,,,0,54,0.0
NCT04180488,Dupilumab,,death_rate,Study C: Placebo,,,0,77,0.0
NCT04180488,Dupilumab,,death_rate,Study C: Dupilumab,,,0,74,0.0
NCT04180488,Dupilumab,,discontinuation_due_to_ae_rate,Study A: Placebo,,,3,68,4.4
NCT04180488,Dupilumab,,discontinuation_due_to_ae_rate,Study A: Dupilumab,,,2,70,2.9
NCT04180488,Dupilumab,,discontinuation_due_to_ae_rate,Study B: Placebo,,,0,54,0.0
NCT04180488,Dupilumab,,discontinuation_due_to_ae_rate,Study B: Dupilumab,,,0,54,0.0
NCT04180488,Dupilumab,,discontinuation_due_to_ae_rate,Study C: Placebo,,,0,77,0.0
NCT04180488,Dupilumab,,discontinuation_due_to_ae_rate,Study C: Dupilumab,,,0,74,0.0
NCT04180488,Dupilumab,,most_common_adverse_events,Study A: Placebo,Chronic Spontaneous Urticaria,Skin and subcutaneous tissue disorders,6,68,8.8
NCT04180488,Dupilumab,,most_common_adverse_events,Study A: Dupilumab,Chronic Spontaneous Urticaria,Skin and subcutaneous tissue disorders,3,70,4.3
NCT04180488,Dupilumab,,most_common_adverse_events,Study B: Placebo,Chronic Spontaneous Urticaria,Skin and subcutaneous tissue disorders,3,54,5.6
NCT04180488,Dupilumab,,most_common_adverse_events,Study B: Dupilumab,Chronic Spontaneous Urticaria,Skin and subcutaneous tissue disorders,6,54,11.1
NCT04180488,Dupilumab,,most_common_adverse_events,Study C: Placebo,Chronic Spontaneous Urticaria,Skin and subcutaneous tissue disorders,3,77,3.9
NCT04180488,Dupilumab,,most_common_adverse_events,Study C: Dupilumab,Chronic Spontaneous Urticaria,Skin and subcutaneous tissue disorders,2,74,2.7
NCT04180488,Dupilumab,,most_common_adverse_events,Study A: Placebo,Covid-19,Infections and infestations,2,68,2.9
NCT04180488,Dupilumab,,most_common_adverse_events,Study A: Dupilumab,Covid-19,Infections and infestations,1,70,1.4
NCT04180488,Dupilumab,,most_common_adverse_events,Study B: Placebo,Covid-19,Infections and infestations,4,54,7.4
NCT04180488,Dupilumab,,most_common_adverse_events,Study B: Dupilumab,Covid-19,Infections and infestations,5,54,9.3
NCT04180488,Dupilumab,,most_common_adverse_events,Study C: Placebo,Covid-19,Infections and infestations,4,77,5.2
NCT04180488,Dupilumab,,most_common_adverse_events,Study C: Dupilumab,Covid-19,Infections and infestations,6,74,8.1
NCT04180488,Dupilumab,,most_common_adverse_events,Study A: Placebo,Nasopharyngitis,Infections and infestations,3,68,4.4
